[2017-10-06 12:48:07] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/CacheController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 17:26:23] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:26:23] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:26:23] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:26:23] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:26:23] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:26:23] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:26:23] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:26:23] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:26:23] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:26:23] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:26:23] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:26:23] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:26:23] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:26:23] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 17:26:23] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:26:23] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:26:23] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:26:23] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 17:26:23] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 17:26:23] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 17:26:23] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 17:26:23] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 17:26:23] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 17:26:23] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 17:26:23] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 17:26:23] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 17:26:49] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 17:27:35] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:27:35] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:27:35] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:27:35] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:27:35] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:27:35] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:27:35] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:27:35] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:27:35] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:27:35] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:27:35] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:27:35] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:27:35] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:27:35] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:27:35] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:27:35] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:27:35] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:27:35] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:27:35] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:27:35] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:27:35] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:27:35] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:27:35] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:27:35] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:27:35] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:27:35] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:27:35] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:27:35] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:27:35] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:27:35] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:27:35] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:27:35] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:27:35] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:27:35] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:27:35] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:27:35] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:32:09] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 17:32:29] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 17:32:29] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 17:32:29] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 17:32:48] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:32:48] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:32:48] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:32:48] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:33:25] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:33:25] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:33:25] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:33:25] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:33:32] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 17:33:44] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:33:44] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:33:44] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:33:44] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:33:56] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 17:34:03] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 17:34:17] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:34:17] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:34:17] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:34:17] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:35:28] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:35:28] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:35:28] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:35:28] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:35:47] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:35:47] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:35:47] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:35:47] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 17:35:47] A Error Code: 0, Message:unknown device on the request, In Line :43, At File:/data/web/restful/vendor/yoc/base/Controller.php
